,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore,Openings_2024_zscore_color
319305,48085031333,Living Wage,Living Wage Occupations,0.0242104364,-0.0646091553,-0.5SD ~ +0.5SD
320603,48085031682,Living Wage,Living Wage Occupations,0.7911911905,0.5990735553000001,+0.5SD ~ +1.5SD
321901,48085031704,Living Wage,Living Wage Occupations,2.0810675598,1.9763427439,+1.5SD ~ +2.5SD
323199,48085031334,Living Wage,Living Wage Occupations,0.0089673055,-0.072137439,-0.5SD ~ +0.5SD
324497,48085031335,Living Wage,Living Wage Occupations,-0.3805564206,-0.41654374720000004,-0.5SD ~ +0.5SD
325795,48085031336,Living Wage,Living Wage Occupations,-0.7024230658,-0.724877474,-1.5SD ~ -0.5SD
327093,48085031411,Living Wage,Living Wage Occupations,-0.5285186352,-0.5617443012000001,-1.5SD ~ -0.5SD
328391,48085031412,Living Wage,Living Wage Occupations,-0.37192919680000003,-0.4281098205,-0.5SD ~ +0.5SD
329689,48085031413,Living Wage,Living Wage Occupations,-0.0012971933,-0.1791147459,-0.5SD ~ +0.5SD
330987,48085031414,Living Wage,Living Wage Occupations,-0.5916990425,-0.6243557949,-1.5SD ~ -0.5SD
332285,48085031415,Living Wage,Living Wage Occupations,-0.025189742600000002,-0.0966700949,-0.5SD ~ +0.5SD
333583,48085031416,Living Wage,Living Wage Occupations,0.33753570320000004,0.1961221978,-0.5SD ~ +0.5SD
334881,48085031417,Living Wage,Living Wage Occupations,-0.013059749800000001,-0.09371916620000001,-0.5SD ~ +0.5SD
336179,48085031418,Living Wage,Living Wage Occupations,0.075939457,-0.009269859600000001,-0.5SD ~ +0.5SD
337477,48085031419,Living Wage,Living Wage Occupations,-0.7934164875,-0.7902055979,-1.5SD ~ -0.5SD
338775,48085031420,Living Wage,Living Wage Occupations,-1.1265711568,-1.0910151815,-1.5SD ~ -0.5SD
340073,48085031421,Living Wage,Living Wage Occupations,-0.081012177,-0.1449545273,-0.5SD ~ +0.5SD
341371,48085031422,Living Wage,Living Wage Occupations,-0.039519744700000005,-0.1208295644,-0.5SD ~ +0.5SD
342669,48085031423,Living Wage,Living Wage Occupations,-0.2865974281,-0.3380672308,-0.5SD ~ +0.5SD
343967,48085031424,Living Wage,Living Wage Occupations,-0.1658389207,-0.2252438031,-0.5SD ~ +0.5SD
345265,48085031425,Living Wage,Living Wage Occupations,-0.27175988500000003,-0.3773069539,-0.5SD ~ +0.5SD
346563,48085031504,Living Wage,Living Wage Occupations,-0.22407944540000002,-0.3290228303,-0.5SD ~ +0.5SD
347861,48085031508,Living Wage,Living Wage Occupations,0.0879277208,-0.074604052,-0.5SD ~ +0.5SD
349159,48085031509,Living Wage,Living Wage Occupations,-0.1702124304,-0.2440472301,-0.5SD ~ +0.5SD
350457,48085031510,Living Wage,Living Wage Occupations,0.42231202900000003,0.2525444816,-0.5SD ~ +0.5SD
351755,48085031642,Living Wage,Living Wage Occupations,0.1539345726,0.007174133300000001,-0.5SD ~ +0.5SD
353053,48085031681,Living Wage,Living Wage Occupations,0.6177121023000001,0.4846698284,+0.5SD ~ +1.5SD
354351,48085031511,Living Wage,Living Wage Occupations,0.5933985350000001,0.3460464766,+0.5SD ~ +1.5SD
355649,48085031512,Living Wage,Living Wage Occupations,-0.3353986858,-0.38122445990000003,-0.5SD ~ +0.5SD
356947,48085031611,Living Wage,Living Wage Occupations,0.2559143206,0.1164465066,-0.5SD ~ +0.5SD
358245,48085031613,Living Wage,Living Wage Occupations,0.7083737578,0.5165396833,+0.5SD ~ +1.5SD
359543,48085031623,Living Wage,Living Wage Occupations,1.3016613373,0.9386529139,+0.5SD ~ +1.5SD
360841,48085031624,Living Wage,Living Wage Occupations,1.5090525128999999,1.4166364917,+1.5SD ~ +2.5SD
362139,48085031625,Living Wage,Living Wage Occupations,0.8542263506000001,0.8559805331,+0.5SD ~ +1.5SD
363437,48085031626,Living Wage,Living Wage Occupations,1.5832747054,1.5017815256,+1.5SD ~ +2.5SD
364735,48085031627,Living Wage,Living Wage Occupations,0.7061826232,0.5474885594000001,+0.5SD ~ +1.5SD
366033,48085031628,Living Wage,Living Wage Occupations,0.5860962486,0.3026374402,+0.5SD ~ +1.5SD
367331,48085031629,Living Wage,Living Wage Occupations,0.6889911592,0.4401251645,+0.5SD ~ +1.5SD
368629,48085031630,Living Wage,Living Wage Occupations,0.202655404,0.0540905213,-0.5SD ~ +0.5SD
369927,48085031631,Living Wage,Living Wage Occupations,-0.12040193930000001,-0.1935558261,-0.5SD ~ +0.5SD
371225,48085031632,Living Wage,Living Wage Occupations,0.000488686,-0.0971267105,-0.5SD ~ +0.5SD
372523,48085031633,Living Wage,Living Wage Occupations,0.1592961127,0.0072404721,-0.5SD ~ +0.5SD
373821,48085031634,Living Wage,Living Wage Occupations,0.28099502200000004,0.0731907416,-0.5SD ~ +0.5SD
375119,48085031635,Living Wage,Living Wage Occupations,0.1117984794,0.016435171000000002,-0.5SD ~ +0.5SD
376417,48085031636,Living Wage,Living Wage Occupations,0.1450073965,0.0389581065,-0.5SD ~ +0.5SD
377715,48085031639,Living Wage,Living Wage Occupations,0.7165107442,0.5443024870000001,+0.5SD ~ +1.5SD
379013,48085031643,Living Wage,Living Wage Occupations,0.2083899505,0.0509542491,-0.5SD ~ +0.5SD
380311,48085031645,Living Wage,Living Wage Occupations,1.8663810252,1.6828939034000001,+1.5SD ~ +2.5SD
381609,48085031646,Living Wage,Living Wage Occupations,2.3454106043,2.080239576,+1.5SD ~ +2.5SD
382907,48085031647,Living Wage,Living Wage Occupations,1.5688982961,1.4322781143,+1.5SD ~ +2.5SD
384205,48085031649,Living Wage,Living Wage Occupations,2.2327749597,1.9923647277,+1.5SD ~ +2.5SD
385503,48085031654,Living Wage,Living Wage Occupations,0.7778271278000001,0.579345699,+0.5SD ~ +1.5SD
386801,48085031655,Living Wage,Living Wage Occupations,1.7689919163,1.5842459567,+1.5SD ~ +2.5SD
388099,48085031657,Living Wage,Living Wage Occupations,3.4223206274,2.8900714108,>=+2.5SD
389397,48085031659,Living Wage,Living Wage Occupations,2.7566499993,2.2713333575,>=+2.5SD
390695,48085031660,Living Wage,Living Wage Occupations,2.8851979586,2.3529534243,>=+2.5SD
391993,48085031661,Living Wage,Living Wage Occupations,0.5743462364,0.4012043099,+0.5SD ~ +1.5SD
393291,48085031662,Living Wage,Living Wage Occupations,0.8922481062000001,0.6527186736,+0.5SD ~ +1.5SD
394589,48085031663,Living Wage,Living Wage Occupations,0.7070190372,0.5212312691000001,+0.5SD ~ +1.5SD
395887,48085031664,Living Wage,Living Wage Occupations,0.5177676954,0.3431055847,+0.5SD ~ +1.5SD
397185,48085031665,Living Wage,Living Wage Occupations,0.4636496543,0.3353120674,-0.5SD ~ +0.5SD
398483,48085031666,Living Wage,Living Wage Occupations,0.21651085590000002,0.10153964110000001,-0.5SD ~ +0.5SD
399781,48085031667,Living Wage,Living Wage Occupations,1.0109582777,0.8794526771000001,+0.5SD ~ +1.5SD
401079,48085031668,Living Wage,Living Wage Occupations,1.2074296554,1.0693164572,+0.5SD ~ +1.5SD
402377,48085031669,Living Wage,Living Wage Occupations,1.4969652407,1.2916164998,+0.5SD ~ +1.5SD
403675,48085031670,Living Wage,Living Wage Occupations,3.8242095419,3.1812017391,>=+2.5SD
404973,48085031671,Living Wage,Living Wage Occupations,6.7023338225,5.68715022,>=+2.5SD
406271,48085031672,Living Wage,Living Wage Occupations,2.5191778409,2.1581012493,>=+2.5SD
407569,48085031673,Living Wage,Living Wage Occupations,1.785100023,1.4613022821000001,+1.5SD ~ +2.5SD
408867,48085031674,Living Wage,Living Wage Occupations,0.6704293047000001,0.4128724496,+0.5SD ~ +1.5SD
410165,48085031675,Living Wage,Living Wage Occupations,0.6625383938,0.4835753005,+0.5SD ~ +1.5SD
411463,48085031676,Living Wage,Living Wage Occupations,0.681469258,0.5079364738000001,+0.5SD ~ +1.5SD
412761,48085031677,Living Wage,Living Wage Occupations,0.2195865099,0.1068347758,-0.5SD ~ +0.5SD
414059,48085031678,Living Wage,Living Wage Occupations,0.11745171180000001,-0.0028844992,-0.5SD ~ +0.5SD
415357,48085031679,Living Wage,Living Wage Occupations,0.1322754801,0.0357839799,-0.5SD ~ +0.5SD
416655,48085031680,Living Wage,Living Wage Occupations,0.4333732386,0.2796542738,-0.5SD ~ +0.5SD
417953,48085031706,Living Wage,Living Wage Occupations,1.7366607146000002,1.6462632991000001,+1.5SD ~ +2.5SD
419251,48085031708,Living Wage,Living Wage Occupations,1.3083998043,1.1796480716,+0.5SD ~ +1.5SD
420549,48085031709,Living Wage,Living Wage Occupations,1.1806958148,1.0614528764,+0.5SD ~ +1.5SD
421847,48085031711,Living Wage,Living Wage Occupations,2.0381735096,1.9227789378,+1.5SD ~ +2.5SD
423145,48085031713,Living Wage,Living Wage Occupations,2.0070269907,1.8743960226,+1.5SD ~ +2.5SD
424443,48085031715,Living Wage,Living Wage Occupations,0.8254770408000001,0.7624431769000001,+0.5SD ~ +1.5SD
425741,48085031716,Living Wage,Living Wage Occupations,1.1375949939,0.9860562150000001,+0.5SD ~ +1.5SD
427039,48085031724,Living Wage,Living Wage Occupations,0.9563294939,0.8871388485,+0.5SD ~ +1.5SD
428337,48085031806,Living Wage,Living Wage Occupations,2.0906608236,1.9131643201,+1.5SD ~ +2.5SD
429635,48085031807,Living Wage,Living Wage Occupations,1.9290930633,1.7924624304,+1.5SD ~ +2.5SD
430933,48085031808,Living Wage,Living Wage Occupations,1.1590711475,0.8480963843,+0.5SD ~ +1.5SD
432231,48085031813,Living Wage,Living Wage Occupations,0.7426618636,0.6619070807,+0.5SD ~ +1.5SD
433529,48085031814,Living Wage,Living Wage Occupations,1.226663917,1.0337921723,+0.5SD ~ +1.5SD
434827,48085031815,Living Wage,Living Wage Occupations,0.9997654594000001,0.9116003403,+0.5SD ~ +1.5SD
436125,48085031816,Living Wage,Living Wage Occupations,2.0619316272,1.9579426295000002,+1.5SD ~ +2.5SD
437423,48085032012,Living Wage,Living Wage Occupations,0.3378610564,0.2605990838,-0.5SD ~ +0.5SD
438721,48085031901,Living Wage,Living Wage Occupations,1.2429039872,1.1943545402,+0.5SD ~ +1.5SD
440019,48085031902,Living Wage,Living Wage Occupations,2.0074448419,1.6341762741,+1.5SD ~ +2.5SD
441317,48085031903,Living Wage,Living Wage Occupations,2.7164445092,2.5417327424,>=+2.5SD
442615,48085031904,Living Wage,Living Wage Occupations,1.8661482798,1.6767784265999999,+1.5SD ~ +2.5SD
443913,48085032003,Living Wage,Living Wage Occupations,1.3476160906999999,1.0375263953,+0.5SD ~ +1.5SD
445211,48085032008,Living Wage,Living Wage Occupations,-0.0460211301,-0.0945164785,-0.5SD ~ +0.5SD
446509,48085032010,Living Wage,Living Wage Occupations,0.1157700269,0.0870976869,-0.5SD ~ +0.5SD
447807,48085032013,Living Wage,Living Wage Occupations,0.3265563817,0.2374861576,-0.5SD ~ +0.5SD
449105,48085032014,Living Wage,Living Wage Occupations,0.2397212464,0.1772896178,-0.5SD ~ +0.5SD
450403,48085032015,Living Wage,Living Wage Occupations,0.06646587870000001,-0.0118518278,-0.5SD ~ +0.5SD
451701,48085032016,Living Wage,Living Wage Occupations,0.22858500610000002,0.180530509,-0.5SD ~ +0.5SD
452999,48085032017,Living Wage,Living Wage Occupations,-0.1031839756,-0.13594744790000002,-0.5SD ~ +0.5SD
454297,48085032018,Living Wage,Living Wage Occupations,0.5601346249,0.5078794076,+0.5SD ~ +1.5SD
455595,48113013009,Living Wage,Living Wage Occupations,0.3572753678,0.3976713115,-0.5SD ~ +0.5SD
456893,48113011101,Living Wage,Living Wage Occupations,-0.1765997089,-0.1579542542,-0.5SD ~ +0.5SD
458191,48113011103,Living Wage,Living Wage Occupations,-0.23454279860000002,-0.1999774498,-0.5SD ~ +0.5SD
459489,48113015001,Living Wage,Living Wage Occupations,0.3552704243,0.4074429701,-0.5SD ~ +0.5SD
460787,48113013008,Living Wage,Living Wage Occupations,0.5168106505,0.4346088624,+0.5SD ~ +1.5SD
462085,48113005200,Living Wage,Living Wage Occupations,0.0054843145,0.024187472800000002,-0.5SD ~ +0.5SD
463383,48113000705,Living Wage,Living Wage Occupations,1.4803045191,1.4563784583000001,+0.5SD ~ +1.5SD
464681,48113000706,Living Wage,Living Wage Occupations,1.1178408914,1.1144650359,+0.5SD ~ +1.5SD
465979,48113000801,Living Wage,Living Wage Occupations,1.2799697191,1.1811382332,+0.5SD ~ +1.5SD
467277,48113000802,Living Wage,Living Wage Occupations,1.4736079531000001,1.3607609488999999,+0.5SD ~ +1.5SD
468575,48113014141,Living Wage,Living Wage Occupations,0.7866064543,0.6884592534,+0.5SD ~ +1.5SD
469873,48113000300,Living Wage,Living Wage Occupations,0.8570430641000001,0.8605347882000001,+0.5SD ~ +1.5SD
471171,48113005100,Living Wage,Living Wage Occupations,0.1681030681,0.2061283942,-0.5SD ~ +0.5SD
472469,48113009607,Living Wage,Living Wage Occupations,1.236822418,1.3777805518,+0.5SD ~ +1.5SD
473767,48113009608,Living Wage,Living Wage Occupations,1.3824193654,1.5284448457000002,+0.5SD ~ +1.5SD
475065,48113009609,Living Wage,Living Wage Occupations,1.038064466,1.1930546048,+0.5SD ~ +1.5SD
476363,48113009610,Living Wage,Living Wage Occupations,1.3589956999,1.5111538788,+0.5SD ~ +1.5SD
477661,48113013624,Living Wage,Living Wage Occupations,6.2679905755,6.5971720145,>=+2.5SD
478959,48113000100,Living Wage,Living Wage Occupations,-0.1192589639,-0.099701965,-0.5SD ~ +0.5SD
480257,48113000201,Living Wage,Living Wage Occupations,0.0649023039,0.0909933541,-0.5SD ~ +0.5SD
481555,48113000202,Living Wage,Living Wage Occupations,0.4809219517,0.4983818122,-0.5SD ~ +0.5SD
482853,48113000901,Living Wage,Living Wage Occupations,1.4845067944,1.3956451275,+0.5SD ~ +1.5SD
484151,48113000902,Living Wage,Living Wage Occupations,0.858376687,0.7928851008000001,+0.5SD ~ +1.5SD
485449,48113001001,Living Wage,Living Wage Occupations,0.5995851048,0.5748346102,+0.5SD ~ +1.5SD
486747,48113000401,Living Wage,Living Wage Occupations,1.1593692859,1.2358715718,+0.5SD ~ +1.5SD
488045,48113000405,Living Wage,Living Wage Occupations,1.3652875672,1.3256344992,+0.5SD ~ +1.5SD
489343,48113000407,Living Wage,Living Wage Occupations,1.1315915925,1.2194161365,+0.5SD ~ +1.5SD
490641,48113000408,Living Wage,Living Wage Occupations,0.7332784256,0.775901048,+0.5SD ~ +1.5SD
491939,48113000409,Living Wage,Living Wage Occupations,0.9791026026,1.040471116,+0.5SD ~ +1.5SD
493237,48113007829,Living Wage,Living Wage Occupations,1.0735122094,1.0823089986,+0.5SD ~ +1.5SD
494535,48113000410,Living Wage,Living Wage Occupations,0.7158325759,0.8351154391000001,+0.5SD ~ +1.5SD
495833,48113000501,Living Wage,Living Wage Occupations,1.8163221033,1.735371342,+1.5SD ~ +2.5SD
497131,48113000502,Living Wage,Living Wage Occupations,2.7065824816,2.4768011184,>=+2.5SD
498429,48113000503,Living Wage,Living Wage Occupations,1.7503941416000002,1.6820830359,+1.5SD ~ +2.5SD
499727,48113000605,Living Wage,Living Wage Occupations,1.9695398852000001,1.7994469974,+1.5SD ~ +2.5SD
501025,48113000606,Living Wage,Living Wage Occupations,1.5216568475,1.397555732,+1.5SD ~ +2.5SD
502323,48113000607,Living Wage,Living Wage Occupations,1.2592197456,1.2462349339,+0.5SD ~ +1.5SD
503621,48113000608,Living Wage,Living Wage Occupations,2.1699441844,2.0721897476,+1.5SD ~ +2.5SD
504919,48113000609,Living Wage,Living Wage Occupations,1.1232546863,1.1116676839,+0.5SD ~ +1.5SD
506217,48113000610,Living Wage,Living Wage Occupations,1.3287163407,1.3269027269,+0.5SD ~ +1.5SD
507515,48113000611,Living Wage,Living Wage Occupations,1.2791053103,1.2405213117,+0.5SD ~ +1.5SD
508813,48113001202,Living Wage,Living Wage Occupations,-0.38307399470000003,-0.3525411888,-0.5SD ~ +0.5SD
510111,48113001203,Living Wage,Living Wage Occupations,0.1331157559,0.0742172602,-0.5SD ~ +0.5SD
511409,48113001204,Living Wage,Living Wage Occupations,0.3775937814,0.34073640510000003,-0.5SD ~ +0.5SD
512707,48113001400,Living Wage,Living Wage Occupations,0.3547575562,0.34269935490000003,-0.5SD ~ +0.5SD
514005,48113001502,Living Wage,Living Wage Occupations,2.7486962972,3.0319161955,>=+2.5SD
515303,48113001503,Living Wage,Living Wage Occupations,1.2264710041,1.0981992139,+0.5SD ~ +1.5SD
516601,48113001504,Living Wage,Living Wage Occupations,3.0283086433,3.1911762567,>=+2.5SD
517899,48113001601,Living Wage,Living Wage Occupations,3.9266591286,3.9976807282,>=+2.5SD
519197,48113001602,Living Wage,Living Wage Occupations,4.6641524485,4.8106501191,>=+2.5SD
520495,48113001703,Living Wage,Living Wage Occupations,1.2321332883,1.1444719809000001,+0.5SD ~ +1.5SD
521793,48113001705,Living Wage,Living Wage Occupations,3.9875464237,4.0086610064,>=+2.5SD
523091,48113001801,Living Wage,Living Wage Occupations,2.3355734386,2.1548438302,+1.5SD ~ +2.5SD
524389,48113001802,Living Wage,Living Wage Occupations,3.9641371294,3.6569017826,>=+2.5SD
525687,48113001901,Living Wage,Living Wage Occupations,5.3887663284,5.2908699357,>=+2.5SD
526985,48113001902,Living Wage,Living Wage Occupations,2.0368168504,1.9579677975,+1.5SD ~ +2.5SD
528283,48113002001,Living Wage,Living Wage Occupations,1.3070115649,1.1465475205,+0.5SD ~ +1.5SD
529581,48113002002,Living Wage,Living Wage Occupations,1.3392264401,1.134525003,+0.5SD ~ +1.5SD
530879,48113002100,Living Wage,Living Wage Occupations,4.4656609696,4.7003718545,>=+2.5SD
532177,48113002200,Living Wage,Living Wage Occupations,3.1429037768,3.458777888,>=+2.5SD
533475,48113002400,Living Wage,Living Wage Occupations,0.534409099,0.47705988650000003,+0.5SD ~ +1.5SD
534773,48113002500,Living Wage,Living Wage Occupations,0.3428382371,0.3135244227,-0.5SD ~ +0.5SD
536071,48113002703,Living Wage,Living Wage Occupations,-0.26121073300000003,-0.2167563288,-0.5SD ~ +0.5SD
537369,48113003102,Living Wage,Living Wage Occupations,3.2823402794,3.5750374939,>=+2.5SD
538667,48113003103,Living Wage,Living Wage Occupations,2.3585472264,1.9089608396000002,+1.5SD ~ +2.5SD
539965,48113003700,Living Wage,Living Wage Occupations,0.2903205587,0.32151962640000004,-0.5SD ~ +0.5SD
541263,48113004201,Living Wage,Living Wage Occupations,1.0313726188,0.9244867968,+0.5SD ~ +1.5SD
542561,48113004202,Living Wage,Living Wage Occupations,0.1208213717,0.1602639525,-0.5SD ~ +0.5SD
543859,48113004300,Living Wage,Living Wage Occupations,0.732408519,0.8148999765,+0.5SD ~ +1.5SD
545157,48113004400,Living Wage,Living Wage Occupations,0.9837074395000001,0.8998850248,+0.5SD ~ +1.5SD
546455,48113004500,Living Wage,Living Wage Occupations,-0.1297490784,-0.0699538782,-0.5SD ~ +0.5SD
547753,48113004600,Living Wage,Living Wage Occupations,0.2112544288,0.23404966870000002,-0.5SD ~ +0.5SD
549051,48113004700,Living Wage,Living Wage Occupations,0.2755424114,0.3090923357,-0.5SD ~ +0.5SD
550349,48113004800,Living Wage,Living Wage Occupations,1.3552735456,1.3420619268,+0.5SD ~ +1.5SD
551647,48113005400,Living Wage,Living Wage Occupations,0.057475391,0.0656377583,-0.5SD ~ +0.5SD
552945,48113005500,Living Wage,Living Wage Occupations,-0.0561202723,-0.053036843800000004,-0.5SD ~ +0.5SD
554243,48113005600,Living Wage,Living Wage Occupations,-0.012645142100000001,-0.0090158265,-0.5SD ~ +0.5SD
555541,48113005700,Living Wage,Living Wage Occupations,-0.3439251326,-0.3280481558,-0.5SD ~ +0.5SD
556839,48113005901,Living Wage,Living Wage Occupations,-0.06979869130000001,-0.036558966000000005,-0.5SD ~ +0.5SD
558137,48113005902,Living Wage,Living Wage Occupations,-0.06309172960000001,-0.047799274700000005,-0.5SD ~ +0.5SD
559435,48113006001,Living Wage,Living Wage Occupations,0.2350157534,0.2307662044,-0.5SD ~ +0.5SD
560733,48113006002,Living Wage,Living Wage Occupations,-0.053939487700000004,-0.0447150641,-0.5SD ~ +0.5SD
562031,48113006100,Living Wage,Living Wage Occupations,0.15570568840000001,0.1557348294,-0.5SD ~ +0.5SD
563329,48113006501,Living Wage,Living Wage Occupations,-0.2533666958,-0.23028672960000002,-0.5SD ~ +0.5SD
564627,48113006502,Living Wage,Living Wage Occupations,-0.3530175024,-0.3336972221,-0.5SD ~ +0.5SD
565925,48113006701,Living Wage,Living Wage Occupations,0.0135112031,0.0562814753,-0.5SD ~ +0.5SD
567223,48113006702,Living Wage,Living Wage Occupations,-0.1567226645,-0.1183805446,-0.5SD ~ +0.5SD
568521,48113006800,Living Wage,Living Wage Occupations,0.0869302128,0.0962322439,-0.5SD ~ +0.5SD
569819,48113007102,Living Wage,Living Wage Occupations,0.9241312704,0.9904188737,+0.5SD ~ +1.5SD
571117,48113007203,Living Wage,Living Wage Occupations,0.882739067,1.0122637358,+0.5SD ~ +1.5SD
572415,48113007204,Living Wage,Living Wage Occupations,0.7189069806,0.8672009966,+0.5SD ~ +1.5SD
573713,48113007205,Living Wage,Living Wage Occupations,0.5142082168000001,0.6219007603000001,+0.5SD ~ +1.5SD
575011,48113007206,Living Wage,Living Wage Occupations,0.5757290193,0.6588635782000001,+0.5SD ~ +1.5SD
576309,48113007301,Living Wage,Living Wage Occupations,2.1619255479,2.0353084168,+1.5SD ~ +2.5SD
577607,48113007302,Living Wage,Living Wage Occupations,0.7372976219,0.7558937596,+0.5SD ~ +1.5SD
